"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"580",101458.635418154,263721.083850329,227521.314499428,21.5933438660797,23.2093977195769,22.3223841302477
"581",103123.263355096,237556.843343678,211288.192362914,22.7592305445827,24.0617018500244,23.4484392235058
"582",122142.814423552,295828.159861192,257197.401850036,20.9872035354789,22.7305599609015,22.0560514361807
"583",114573.212215791,313381.132875514,268086.19660436,20.9931852706886,22.7372266353342,21.8675670079063
"584",126922.586093321,324246.498056086,283033.296504613,20.238849451633,21.7900617330146,21.3067316352685
"585",117419.183336757,272871.102806018,231186.36539757,21.2497637756409,23.284966071147,22.2216064390889
"586",111848.270358627,297203.455066521,264706.528148408,21.1928491971349,23.0363707940752,21.803125351631
"587",117565.70883555,325390.630039292,291032.67240156,20.498670430341,22.2700057144096,21.1694213387448
"588",103780.294175796,225585.532777617,205046.034111167,23.1939845575623,24.5523180139692,23.8860677953794
"589",117515.550450307,294524.76981658,274591.27467905,20.7860030182601,22.5384148463511,21.3964298153489
"590",111303.917457002,263026.890506199,239414.8093527,21.8443276295072,23.2109089798664,22.7251339308119
"591",131417.944460071,333247.199998139,297348.58650839,20.4076117580939,22.3032302005033,21.2723375088706
"592",100352.244517957,251793.845758991,243320.593718841,21.4528059976765,22.8821774315794,22.1039147981397
"593",110881.991814402,303549.861879357,282246.318801551,20.2000414540892,21.8682946330056,21.1083904451294
"594",104125.737710339,272491.943731593,235286.627741755,21.5257961004227,23.0096797455751,22.4316240479524
"595",125528.918675149,293036.334298895,284042.23477069,20.5911767765858,22.5785193440689,21.4767846568718
"596",125798.432642869,332032.598547148,297309.669034983,19.8631869696581,21.8434101359292,20.6005968540186
"597",95751.7738514329,249682.623440449,222094.487218201,21.7847651991619,23.2637754471589,22.5761045987515
"598",114251.975615951,273635.884360423,252256.059191935,21.3263687333219,22.8447623146721,22.1625483711878
"599",125003.338090663,317953.067218552,276702.172607006,20.5625424620167,22.2868540320904,21.569085622232
"600",107500.570498174,247995.825309105,217129.955658991,22.3707095984562,23.881071926585,23.1970397092528
"601",118874.930104955,296307.457244714,261402.021548279,21.08827963661,22.7758436464276,22.0901354400632
"602",118564.272670447,279653.724931273,254358.063174162,21.4771873575695,23.2223906277825,22.2879617156899
"603",116211.031303523,297355.908469105,270531.387509982,20.7617528974995,22.6553735064392,21.4971280747231
"604",105821.104354058,253103.059078469,238665.565608935,21.9848707167062,23.5577573852918,22.5493818993688
"605",113200.458508303,273467.92027881,262829.31613919,21.2247131103639,23.0065739979025,21.8644799917509
"606",111092.552003438,262674.965802384,242978.483214554,21.8713613896001,23.4013493183307,22.6671049323263
"607",122672.980769647,322970.540017454,313639.85763772,19.8283196675816,21.8596249714303,20.4732484770706
"608",108182.920261277,275536.822436217,234279.04408491,21.5746666517463,23.1126803334172,22.5984392756616
"609",103691.692498739,250942.580207255,211780.330643659,22.3278118170321,23.7453007702864,23.1681624351369
"610",102636.910635667,278205.698248119,248095.197699301,21.1881507645325,23.1911519027517,21.8855410556578
"611",118321.377055104,286203.969758137,272092.141680078,20.0431003143496,21.8803670489818,21.0565649154342
"612",125804.85367119,330074.031709784,298758.40064903,19.6988856232559,21.4634567186323,20.6221271765396
"613",113898.723932537,296034.346380533,274085.119045489,20.4470373329251,22.1732546343273,21.2465035560209
"614",119936.593257732,304102.195437439,276586.166323015,20.4523331181206,22.1386685195168,21.0673328240132
"615",118336.480896019,285099.415909068,270138.109514913,21.061785801372,22.911269273416,21.7476032688726
"616",112067.599270384,294464.052302061,266668.196332808,20.463504954058,22.3095962120911,21.2800463805665
"617",118240.679751958,290859.383632271,274050.299495663,21.1717832478394,22.8802216095368,21.8396812773211
"618",102738.612699298,280573.871568113,248808.061149999,21.2812718847657,22.7151376087303,22.1827909312034
"619",123054.403108047,303230.439475751,286216.487916781,20.5298642393707,22.387468224192,21.3414069089452
"620",118270.689010156,272445.403195713,249005.919444037,21.2644779530459,22.7993654906964,22.123118584668
"621",114604.877275408,302032.524192999,276450.726207264,20.7508617036847,22.3985426739316,21.4833698806162
"622",117662.387135262,288637.214179807,264001.312003424,21.2027451561621,22.9361228329307,21.9980123798658
"623",103215.859125821,272070.81057422,260898.128717342,21.8870040256415,23.1515005937448,22.4012525823602
"624",118157.140480552,284784.119416951,261692.347785203,20.3150777401354,22.3872017621881,21.10446306675
"625",125659.732809415,285070.534510312,240794.591011604,21.8715055481713,23.5578105664477,22.6456873824179
"626",100456.471072848,252280.626328438,227954.373977685,21.9212595387268,23.5192119598551,22.7710414912097
"627",116035.119400053,265987.173014957,240180.429738876,22.4878416475321,23.8707042347185,23.2017549033229
"628",114693.606200316,300150.079288203,285627.676625564,20.8172145526349,22.2680636286743,21.650444823565
"629",111519.856890268,291231.356138218,263509.742883664,21.3935948323269,22.9830174361587,22.2256925149599
"630",101149.432496325,226745.699699327,203185.189921979,22.6296569501183,23.9766182600614,23.3198032423394
"631",112459.928999458,318656.95024917,261940.509814689,20.2239585703517,21.9791088658992,21.4583243745369
"632",117986.362163314,283080.031289906,255323.646730857,21.0977702136948,22.9834578571642,22.0720669730243
"633",107135.915584121,263662.339337708,243877.212381409,21.4481123424783,22.8481218227764,22.2303152689022
"634",110801.469280083,280859.679145156,242779.16470554,21.3582464473606,23.0267424447757,22.1545249126706
"635",124690.989080888,302782.00047449,263091.268116628,20.6306927605957,22.393074856371,21.7850948069794
"636",110986.325786725,294778.621360691,285927.59659386,20.5487166513041,22.1146122169557,21.1820054008629
"637",112323.76819408,281346.453932422,255031.784607783,21.3019502340661,22.9986871203195,22.1791938447361
"638",111103.672523837,269575.315740842,243427.964518907,21.8703967575961,23.3137627195513,22.5273249699738
"639",108611.988101114,274747.683855659,240611.139537284,21.1542647789539,22.9613408578005,22.042882159301
"640",118332.49389564,281864.876943553,245885.515137808,21.611496007885,23.1638346332223,22.725383010528
"641",106355.826034303,266253.444941672,235862.947947681,21.6568942535886,23.0870837359525,22.5587798166308
"642",118836.434838917,300853.452961189,262124.957953645,20.7266156021626,22.6918944867957,21.8351553367439
"643",115059.370778986,281081.760299305,256351.838423456,20.8166272207234,22.5046514089744,21.6396329786268
"644",117827.948258349,282187.778117326,271735.798778204,21.3445898595882,22.9572890962657,22.106998469788
"645",116676.333063154,285332.3558469,270905.66617686,20.9976456397285,22.7711204460579,21.639650536738
"646",115757.63840473,278439.507657003,253034.879012511,21.528639469471,23.0449426940171,22.2652680467072
"647",112445.901793476,283040.960788253,261508.023681431,21.6188519888334,23.2970645697774,22.3177613924277
"648",113958.738082598,308664.585054426,292216.398252612,19.9764577670252,21.9556386021248,20.7097652190411
"649",124336.000339466,302192.399538286,271752.521813853,20.3699732350948,22.4725451874598,21.3307331843829
"650",113580.267863717,255269.964667257,219781.957343257,22.1051542564182,24.0474239873073,22.9761859737557
"651",113829.398482834,290145.804827506,253482.105349295,20.6314377834315,22.4274760788109,21.5551502714879
"652",121219.777867413,292534.999401978,265842.390007708,20.9183925713875,22.8594211411929,21.81792183304
"653",123823.343364487,310654.476418597,274158.952591232,21.0429526719338,22.7056101653458,21.7398196820033
"654",114652.070971182,272910.470906157,246575.549055695,21.4811685677434,23.1138813584072,22.2633763643771
"655",113469.643290085,333672.073802853,282910.344594263,20.6844475337045,22.2048413454029,21.2819404239744
"656",110619.546329743,288284.536402389,261923.693223137,20.7895027733724,22.5368693880099,21.5661993984838
"657",118431.163371583,317259.506745624,286306.734860329,19.9826131999554,21.8553600822482,20.7876280153215
"658",119593.11141051,309141.36211771,285280.854188529,20.2466837142858,21.9184551301194,21.0046966978096
"659",119415.483812137,288649.059585944,262696.696430797,21.1874349621688,23.0224694144461,21.9856387791214
"660",113331.569454154,291984.967156498,254360.552087646,21.4390922860202,23.2512401390009,22.2821541652978
"661",103708.513933574,248889.710009801,223112.950933762,21.4905926149175,23.2569861242382,22.3049581851856
"662",115993.492194717,281209.307938578,227415.987494231,22.2173643870885,23.7409848272089,23.1557385820402
"663",115345.967477308,263151.752596079,240958.884888209,21.9249659567216,23.6111813559844,22.5622685286453
"664",134082.046601262,346343.620372722,317075.374326611,19.2953975047509,21.6606729386744,19.9888766596589
"665",116348.710357508,280863.67225558,261926.267527169,21.196044450287,22.9962167458326,21.8677110310214
"666",115893.023290455,278181.214438382,244464.647356299,21.9220041048493,23.4750033395372,22.6067589995059
"667",115047.968757026,278836.523784402,247657.392730818,21.8234724446412,23.3980528649688,22.5104150284679
"668",104280.791348374,257355.527100494,237799.949004596,21.1258980240872,22.6517475813376,22.0833121945303
"669",107413.85335683,263952.468241143,234941.585851095,21.5006443402409,23.3815118582246,22.2209623286166
"670",123265.139906892,317691.175431393,281044.846499289,20.2208203971182,22.1609504837172,20.9733722197266
"671",119334.937603272,293799.132814139,269811.728703281,20.9357196101405,22.705312469444,21.8953962295571
"672",113136.412245297,298290.796342836,258344.110656697,20.7804035478938,22.450365935653,21.8905479750633
"673",125977.86033411,319790.103899762,304260.18696255,19.8450311768764,21.6933269848139,20.6921290602609
"674",102821.292341747,256588.784087533,232344.54664554,21.7842212924244,23.1946147145762,22.4988640406606
"675",134071.940478583,323387.511662363,302296.237728219,20.7740032837161,22.7963690408207,21.5223665253796
"676",102786.47569038,260112.278057405,234821.941723822,21.7050270438427,23.3213788114657,22.5540597319308
"677",118331.71253973,310685.632955342,290872.860734222,19.5914111361279,21.8440753199795,20.2076586000204
"678",106209.779043868,239047.929827738,219890.351719249,21.6674085847927,23.3692347553184,22.4906918121056
"679",118781.204202508,282883.883017007,282364.151687374,21.3417690017765,22.9945470939314,21.9375229635591
"680",107920.44199571,267067.770495901,250669.548569368,21.3668936996632,22.9966823983914,22.0744012828919
"681",101145.332812822,240913.309552712,220803.19990159,22.4510519360748,23.8417204603561,23.146928287521
"682",121211.071001129,289216.747608245,269578.671720392,20.7263053438835,22.3899665042239,21.4905011193326
"683",106290.189445168,303661.341637301,266750.7701146,21.260437554165,22.830186794621,22.0358411794351
"684",124536.984674465,334793.737648233,321396.198923959,20.5632667557005,22.4589089752076,21.1760945250441
"685",113200.286555674,273353.392827317,262831.08730746,21.0553124503169,22.8523275006885,21.6733704360981
"686",115480.404842138,301886.964376542,272105.04051856,20.68179548426,22.3563343141387,21.185922879375
"687",106901.734940971,250870.638569049,236748.411265795,22.2796699281389,23.7886247764577,22.9161128553626
"688",118039.896031914,304887.343785784,256491.118851762,20.8957630064551,22.6349656645275,21.9839589176235
"689",118915.632621673,288707.111278398,275506.214882211,20.5986451100447,22.5057156340504,21.2476334395696
"690",137866.296769509,327735.363220211,293788.976399018,20.0192013414572,21.9595021408263,20.8925366116799
"691",109299.040409742,265459.708144584,228972.816068613,21.5160184887531,23.08711598867,22.2358944413151
"692",114184.962816135,290849.232550527,277095.979793074,20.7164719085046,22.4718590611959,21.2899523213951
"693",110508.895681843,281201.10566044,274406.302779912,20.9828350841689,22.6486534762,21.5981234079528
"694",104579.29271489,241358.811044705,233286.956189106,21.9427415041046,23.4843008934449,22.6321312685115
"695",106097.598219145,254737.83932154,224426.433473103,22.6868585140139,24.0026327991771,23.3323223501544
"696",108034.122262018,267674.293048676,242935.712350945,21.7879446722485,23.4022330995618,22.6255930604512
"697",109888.583156041,288412.140936318,271726.590913858,20.2012522224293,22.1561840697249,20.9968443971376
"698",103907.384308087,253621.448437321,229634.761874776,21.95048967987,23.620874823176,22.7517753463421
"699",120363.929604334,330042.596813499,300701.876414849,20.2502079661604,21.9928718610321,20.978405673544
"700",112266.49107837,271340.86213247,238985.154140287,21.2421826472053,22.9326612585926,22.1290504059772
"701",111772.83862305,296807.834609345,271884.524163667,21.074585296155,22.6925512565335,21.6972113517015
"702",108912.621136558,280210.508149948,267834.221622217,20.9978526716131,22.9795843973819,21.6851273803287
"703",108621.175461646,284909.771697189,247500.839600529,20.6896851442787,22.4206450152025,21.6369655969954
"704",113067.035226867,302968.855191529,280656.923082509,20.4994686802395,22.1430565992465,21.2507853488796
"705",122896.454302324,326527.220306961,291489.789879179,20.4067512207154,22.004161587562,21.2168388255488
"706",112261.022320819,273100.519630827,265289.845593069,21.5558258776283,23.207652739578,21.9391161558661
"707",114243.544433787,307170.551402701,273023.781206915,21.8154171986053,23.4261708464244,22.4376988283956
"708",122820.100730558,326252.134665004,286608.703291996,19.8352024281682,21.590450744838,20.9422229186526
"709",116225.391506982,280538.318648252,252585.006208824,21.3597246020792,23.2015681635755,22.1083076425099
"710",124057.815815793,320386.54532377,322021.625172618,19.4324175741452,21.3925067179551,20.051325524522
"711",124177.215376081,291673.756698158,258018.044494943,21.3006780353901,23.1273005676741,22.017963450454
"712",110309.091246127,306281.197659102,288833.062367517,19.5820373533973,21.3629814825164,20.4999224581317
"713",114391.955546554,288977.722418866,250761.879353788,20.8278900070852,22.4838653335493,21.7640329306096
"714",111689.188651994,318994.022120269,283374.146502933,20.5020954897001,22.2060345136726,21.2363732495959
"715",102716.5192683,233908.982847104,209138.069349682,23.0272733400062,24.4082548629254,23.5650797958987
"716",111198.983893228,273075.397519965,237406.467420969,21.6084081138532,23.2764682109184,22.4902464235492
"717",122163.727591092,297461.868503285,270641.003917014,20.105902401624,21.9685484516149,21.2690149455356
"718",116041.942026631,266148.650104129,258421.219420685,21.7581272927961,23.5862772791409,22.1574984307759
"719",115025.377734243,322190.559351533,307191.194362651,19.6141002826935,21.6235813951257,20.4130076384791
"720",133110.950361329,369193.017979625,340523.937920058,18.8040080115193,20.9970675650843,19.5621416262341
"721",108403.451021193,274877.007276098,239362.031739586,21.8708269397113,23.1414996851564,22.7629717900795
"722",112849.978209282,252240.513561094,231539.439664273,21.998873430937,23.7763691351369,22.6677770597674
"723",107767.856978789,228132.390169156,207743.292717986,22.2272481498798,23.7597808182766,23.1150470426064
"724",119899.295828262,271954.09681565,227358.754800159,21.8851305282381,23.8882520904742,22.6861805458985
"725",121446.152953378,321450.77181591,281267.329228996,20.5214733521316,22.2414923240631,21.3551083727186
"726",111061.661850983,294705.821240723,271679.130726788,20.710366734674,22.341442897657,21.4294809809423
"727",118716.664210417,308166.369694642,286152.699698795,20.9492800195102,22.8645530411268,21.6169210624804
"728",122891.649973142,318175.634433445,269680.889178881,19.9591099751957,21.8842298499372,21.0564508185582
"729",112600.828287427,301107.850069274,271027.380879485,20.5297524543028,22.4371031571483,21.3650823961027
"730",121856.032088436,307578.003722893,291783.578077584,20.6335924041909,22.475990813011,21.2188583279336
"731",113091.351307912,282774.332034244,262596.861162676,21.2339046274657,23.0060564301287,21.7063178253334
"732",99860.9190503096,236350.874148586,222697.244262876,22.1909709191613,23.7712368512784,22.9619438805035
"733",114981.171172448,289345.52353243,255688.712546788,20.7772110321514,22.7824670369109,21.6499135126555
"734",114926.662721286,297328.132791168,281726.555451529,20.6669586610809,22.5119237585802,21.3120580047293
"735",100620.617291437,242471.926366519,206240.609480379,23.0323956721005,24.2616292411778,23.8116878371538
"736",113393.454556341,299926.394851801,264229.359590856,20.2979423603197,22.309555133082,21.1893108090266
"737",115632.634333112,303097.856819541,287884.763201577,19.9849671757003,21.7569356961553,20.7163372804355
"738",110732.923188541,257144.889402005,234757.809326591,21.8941670467996,23.1868832439164,22.7075718641105
"739",109501.854630399,285295.859319884,258614.750640142,21.2663927427183,23.1275425803192,21.7216107473779
"740",116668.417317564,285723.00044363,246944.194511336,21.2007065342528,22.8929230616393,22.1557248303146
"741",119225.109666496,269280.519145315,248926.876670622,21.3239988092488,23.2281379532311,21.9805853479795
"742",124844.509989141,277492.130922839,255776.704096454,21.3125669015897,23.0606770551323,22.0297089945468
"743",119448.418087375,290973.549246434,263557.473473866,20.9962020125632,22.9206650496112,21.7969234401512
"744",111454.412273955,286497.492199807,247454.389587627,20.882184894295,22.511519789594,21.801949268866
"745",120989.356174864,364276.828913429,332278.493081361,19.2447724386679,21.0737613567088,20.0819988233496
"746",112953.116924888,250018.437145839,224235.082703706,21.3499017588208,23.0639994496327,22.3333053970147
"747",118836.156029595,291777.997784801,271764.657021252,21.0635698642688,22.9755531465121,21.5846105051536
"748",123425.187788001,304823.97728508,278980.201575467,20.8013385877488,22.5131727266943,21.5872142763295
"749",120031.702833985,280689.598118034,257190.744261927,21.5370621525124,23.2456091250308,22.2546267211357
"750",113936.065222263,280298.61508579,270795.81759409,21.2389475153568,23.0601034294695,21.9478634516533
"751",109509.194247871,273858.397303698,236622.898148753,21.5779729828163,23.0651474711871,22.4658597318304
"752",106336.440934113,277543.381627665,238931.706749453,20.5913092599908,22.209709505293,21.5940893826929
"753",118591.182837008,278068.348069632,258059.286295576,21.2034034747393,23.1256798212024,22.0726126111718
"754",114936.392335448,320342.046614585,306267.736434836,20.0013372253788,21.9916763797332,20.6581801807544
"755",105964.151763298,265000.107590061,213040.495213972,21.7240127184447,23.2099676938328,22.8791921472008
"756",124715.92476219,343175.982968052,295721.714389942,19.3214316456607,21.4111958991143,20.4181049533706
"757",117151.782890259,259508.808239145,230396.449810632,21.9522458987231,23.377947230961,23.0003291304496
"758",112995.684067955,312253.156860895,283719.075140126,20.3708947097973,22.1517287087455,21.1531481059474
"759",110080.181705692,311840.912558334,324988.236172219,20.5923121311345,22.2028311256124,21.0048468141052
"760",114907.498923546,305395.860326296,274784.11682051,20.5451735121745,22.3049611310901,21.512335799168
"761",99611.8838536966,249922.12546409,228669.324259471,22.3307125492103,23.8558909319539,22.98818663804
"762",115197.787963569,264783.066272477,238277.856481425,21.7344451328255,23.4046661198271,22.6258386139288
"763",117986.143665052,324441.876632304,314565.72071151,19.5929868217428,21.5328484255518,20.2840599032075
"764",109711.888789885,258061.647303349,228227.320133213,22.0631396206483,23.8255287135138,22.8676223767017
"765",126355.2141976,322785.903217754,298080.562699121,20.1322421891374,21.7670485922306,21.0050869292047
"766",126829.739230286,309073.52725941,274297.088523386,20.4438709345918,22.413421992468,21.3025289679918
"767",108599.414700037,285437.977138636,255148.473573316,21.0618361325895,22.6108456129894,22.0149843493713
"768",116778.822313807,263319.741001288,219973.295816864,21.5875658987963,23.4697487858088,22.6385337816325
"769",113183.032838391,262835.546769953,233688.086168975,22.1790141472065,23.6071022867841,23.0516037218764
"770",113861.100787873,285166.188015161,273188.177216516,21.3397541426495,22.9539148266439,21.9161272173964
"771",127454.622970416,309625.149330628,294296.079106382,20.1211844723491,22.0095549117665,21.0208697362686
"772",118072.200462919,287528.505801406,264114.033631318,21.2333986678206,22.8988314363936,22.0479669665595
"773",107190.66848679,264168.284324839,239331.388355341,21.76988676264,23.3543162587049,22.5540480858389
"774",109736.59664413,293559.161601668,276884.6902855,20.4249277154748,22.3948626948171,21.1043735163183
"775",106009.450649811,271601.940713292,263073.206428114,21.4802003811784,23.0792954318575,22.1499480969091
"776",111461.310332977,296730.939484214,260515.786629413,20.6232942693675,22.381252008318,21.4929688407222
"777",117433.07785827,288463.07564548,244350.096556185,21.5914449685244,23.2487674382137,22.4398571731218
"778",111840.309724505,287344.067161773,278098.057928252,19.9658343141347,21.9741357993168,20.9799952691744
"779",103558.165138021,233939.41592658,229797.54319255,22.418177068802,23.8538609180133,23.0629285390619
"780",126351.797397501,357575.34292935,318000.641397819,19.1875960056553,21.2226451866413,19.9296478227105
"781",122728.100189107,319859.47383676,293203.055592462,20.6424562187496,22.4467840140684,21.1733688800633
"782",105084.093851878,242416.343840651,234831.37864126,22.4727722906139,23.6921115819065,22.9260499534724
"783",109336.814108771,255100.494898586,216223.493701282,22.0935589808822,23.5894383926155,23.0087162126763
"784",126200.746786431,323758.877629247,310678.663292736,19.5901518050573,21.6017410022298,20.2830208589271
"785",96025.1332870187,232805.4377882,203537.445886533,22.6706028961778,23.7721656373186,23.443295303511
"786",119414.995909114,317851.097185115,266351.162543939,20.9853608356196,22.599748199683,22.0059142948808
"787",109502.698652937,279233.665850203,240848.831783158,21.863374619843,23.2852823390803,22.6624252459418
"788",112582.053196669,298699.380131712,270437.759717245,21.1076833544991,22.9090503123942,21.9089572906725
"789",123480.354382645,291269.288108616,263995.39243354,21.3584102914022,23.2081788094886,22.0748642560254
"790",114918.981240448,272435.31935126,241486.45651645,20.8966520039812,22.8355743892546,21.8278146856678
"791",98950.5699410972,236337.834404325,217341.286714718,22.2963849067688,23.7990302681402,22.942610996073
"792",103150.890319287,280190.96602415,253370.182020152,20.9478189120198,22.5626076121218,21.7874779053403
"793",111455.166846523,286878.839801528,262127.263078316,20.8478142450688,22.5197790235506,21.6914381284803
"794",112351.467380179,286573.26380819,269458.951735848,21.0472127071542,22.7554503900015,21.7121470183563
"795",116861.181545891,294008.792225104,265869.014134162,21.061993411771,23.0334413236522,21.8549323818811
"796",123732.394381456,288335.741235771,254342.002420476,21.3217110481473,23.1878742923123,22.2075660847841
"797",133233.683555436,345843.270379351,327449.524393795,19.0637691557172,21.2066409721667,19.8006483707848
"798",101284.543959857,247640.014497814,229264.11407787,21.7016763687688,23.2601392612297,22.3340576435369
"799",109802.71948455,283551.751618268,251600.611942976,20.596445866518,22.397845185203,21.6121985133669
"800",102575.920235152,242868.931944473,225415.453009453,21.8068495648618,23.4384713004698,22.7357146580086
"801",109489.472470576,249489.506739153,232530.675704428,22.1857526339151,23.5659144360915,22.9642850683022
"802",115548.543673149,258164.842027078,221176.432478819,21.8559807358501,23.4618535509497,22.5912094480981
"803",109730.520104222,261087.506877706,237408.810993672,21.5820440766917,23.1599108104827,22.3143219273469
"804",118355.202402656,274985.897266185,266281.043632274,21.1149476898862,22.8738808026634,21.8086483656331
"805",117076.346252147,259620.858275223,245764.347730111,22.0072256984155,23.6253898428007,22.6373882866476
"806",102659.735341969,256417.179949788,223671.145191574,21.6671863246888,23.0795362712628,22.553461630485
"807",102435.623764336,275005.30141416,251846.109316627,21.4749629115214,22.967215827565,22.2817101115843
"808",118538.944217055,316441.830426154,285025.105664598,20.528466789686,22.3585726457713,21.269628160065
"809",119770.228939898,294884.739854176,263284.639217201,20.8884455701445,22.6853070226591,21.8949508162231
"810",107955.648241006,283573.527513854,253889.225341558,20.7729436257522,22.5328521614524,21.6764585883996
"811",123686.249455073,309882.886525004,284149.499289537,20.8264266465965,22.5818063920991,21.4849279742436
"812",106728.295386913,233253.482781124,201813.165736774,22.8569056992047,24.2106437931916,23.7895834581802
"813",108805.720895504,279969.142961996,241102.481268781,20.7594641346863,22.3708338881906,21.8971257394123
"814",94073.2901296045,209260.008340306,177643.534283106,23.8348869588393,25.0044829434936,24.4859112303276
"815",121350.360378067,298613.743177281,261117.826326179,20.5607891166476,22.9091167220511,21.4291748395091
"816",102642.807401224,237082.097119717,229875.157270222,22.3868771612376,23.8657352033144,22.8425239343026
"817",99238.8132117626,278826.554761569,254533.438403333,20.8722263193184,22.7039846516146,21.7284971902947
"818",120453.473742579,298784.353576418,278617.701151037,20.5710699969435,22.6235947092673,21.1590750455535
"819",114508.218204138,284405.633030048,263939.135943911,22.0074518491887,23.5559891220428,22.5157037067671
"820",116600.506244254,328673.459994793,290665.672761796,19.6229939971391,21.373885934441,20.6067462508916
"821",112176.515363741,251879.882119998,226119.843555031,21.8786723123238,23.499340765668,22.4849028714388
"822",111522.352947844,280654.664834136,268457.449079377,20.3577856016631,22.3177799005552,20.9350713696615
"823",115037.849548725,306348.553182109,252670.61559148,20.5040479903302,22.3426144836289,21.6213744588502
"824",110796.337497311,286817.344750818,252702.29650857,20.6042123516265,22.263312521164,21.785439639291
"825",106051.12717139,236030.671001029,214576.38678383,21.7822523665424,23.6520062053028,22.6590434536023
"826",119047.373007893,280433.026023316,244498.141572408,21.44301776704,22.9088558013954,22.5860730896007
"827",122519.794012146,312053.610692715,292432.233139511,20.5642721005443,22.3103155435772,21.2004731740814
"828",107836.556305366,261583.159653023,229749.747838906,22.2488976295313,23.6096284222663,23.0852706063574
"829",112673.135556043,267970.90530809,243484.244034573,21.567614266782,23.170973383416,22.4746467301035
"830",114125.515230385,272539.633898695,236444.960287328,21.1480098860929,22.9731330680608,22.1223920710368
"831",113169.558491985,298102.88445557,268316.066863681,20.7457474712729,22.7986809215317,21.3554183031713
"832",115865.730682238,291598.822961409,261669.571452596,21.7810562643797,23.2150693670485,22.5184288325918
"833",104374.721567353,302702.199887716,264814.94940227,21.0994245180725,22.6246094883522,21.7872362576951
"834",118487.95920866,284221.168981191,244350.67629785,21.7053514966022,23.4189932287958,22.4730690317151
"835",111700.167791909,268797.198092378,250455.657533117,20.6831985339814,22.4499832658149,21.5083948787177
"836",105249.506542137,279151.239222478,247958.51388521,21.9306631354689,23.2633500367834,22.7100014461369
"837",127628.417912244,298274.340987766,269822.927280926,20.7386795737989,22.7701995555084,21.6121664032045
"838",115924.49776525,258111.579010455,220440.194525075,21.9753994302823,23.7004923661288,22.8626417626081
"839",115805.091364256,302337.608811924,294369.829315372,20.4736872405414,22.1909317675118,21.0629295398364
"840",113100.334982395,306541.297344702,264309.618230741,20.7717984941038,22.6412705413807,21.4566055483873
"841",120356.391060384,298261.532088022,267280.766311814,21.2111193059095,23.035089253209,21.9727560621661
"842",116268.040233409,316954.517142625,304108.795896772,20.3953111870882,22.2962207055016,21.1296276559863
"843",110697.151392159,298572.012539455,266006.652016191,19.9726359017268,21.6194604300283,20.9094723618762
"844",118470.490013863,318812.435125878,284915.33047549,20.3938190796433,22.1969693754608,21.1273480368211
"845",116083.614846599,285445.231816554,244993.035739653,21.5872765565882,23.3885564030082,22.4206133025613
"846",127533.941975884,294862.143845018,270205.786563629,21.0574155757287,23.0957834251204,21.8757089636883
"847",109910.0851307,269701.564923603,243184.707332499,21.9686817522712,23.4865208237212,22.57595317106
"848",106294.258423761,284947.66075628,253626.650165243,20.5665815412457,22.1780495035203,21.4596183746225
"849",115974.192829356,290373.875419194,268043.795462768,21.4164318547657,23.1876736306797,21.9985480725236
"850",113286.8422235,301042.110732468,260386.158442716,20.8198532624541,22.5195626119099,21.8424118721368
"851",105264.797634785,272254.469153415,233411.408920107,21.2651017031549,22.9117509909663,22.377815625152
"852",122767.66696541,281948.325845412,258893.630313763,21.1765241027472,22.9825912694081,22.0394642891153
"853",116835.477169549,319896.852691329,284481.573155893,19.8950859178408,21.7640238445423,20.7986654322748
"854",121553.570671564,301929.346281469,273571.938720186,20.164073207943,22.520454256846,20.8640767916378
"855",110102.954991683,280681.338320909,272419.402516449,21.2450188931962,22.8184665442869,21.6811567424285
"856",101926.382509522,251756.622045541,235764.853761069,22.0383230271156,23.8479729880609,22.482562601965
"857",118409.57289791,283144.018290785,263029.91419147,20.8335766078157,22.9020786051026,21.5939719442357
"858",120900.924669547,289031.462094976,267680.957341393,20.8556655513871,22.5870033542416,21.7353599540288
"859",117770.703068859,294139.943297611,264514.084363261,20.9234977309549,22.934448985163,21.5992903001298
"860",113208.094761956,246671.200621153,220832.964510336,21.860507830904,23.4638830856159,22.9193269985975
"861",131105.799488489,345920.894689453,326411.593991937,19.0980861193123,21.2501389280113,20.0316383752773
"862",116694.978439795,295072.254507285,253539.680271836,20.1931024831059,21.967387680563,21.4538390363237
"863",93002.7318447246,215320.2882279,190310.195916672,22.9699938376034,24.2939333068394,23.8587229729489
"864",116789.317696713,286234.182323125,248568.958436887,21.1025554696545,22.6770412569024,22.0483169936708
"865",115712.167513401,315436.59172187,295993.893302685,21.1502927249259,22.7341098882832,21.7777068178041
"866",125889.410233629,327709.099655206,281505.076593645,19.8835124509753,21.935720797134,21.1168793749199
"867",118633.601224704,295186.201247146,277233.758408421,20.9031501965729,22.7380497057814,21.6267346693422
"868",101475.27775842,229545.142240768,223003.934350307,22.7160419345951,24.0868182111458,23.2536307455517
"869",104689.996876493,267547.814015833,256102.046650189,21.2874967778181,22.995415245421,21.8517975844904
"870",103035.157058291,237534.591592679,226171.451940659,22.3503952333633,23.8501701873178,22.7005924675736
"871",118456.324867249,293086.451667025,270263.096937766,20.6889957955965,22.5600471012426,21.5659857987108
